C109,25,5,0.5,4810, 2607
C201,25,0,0.0,3530, 992
C201,25,1,0.25,3530, 992
C201,25,1,0.5,3530, 992
C201,25,3,0.25,3530, 992
C201,25,3,0.5,3530, 992
C201,25,5,0.25,3530, 992
C201,25,5,0.5,3530, 992
C202,25,0,0.0,4980, 2712
C202,25,1,0.25,4980, 2712
C202,25,1,0.5,4980, 2712
C202,25,3,0.25,4980, 2712
C202,25,3,0.5,4980, 2712
C202,25,5,0.25,4980, 2712
C202,25,5,0.5,4980, 2712
C203,25,0,0.0,5840, 4121
C203,25,1,0.25,5840, 4121
C203,25,1,0.5,5840, 4121
C203,25,3,0.25,5840, 4121
C203,25,3,0.5,5840, 4121
C203,25,5,0.25,5840, 4121
C203,25,5,0.5,5840, 4121
C204,25,0,0.0,6220, 4964
C204,25,1,0.25,6220, 4964
C204,25,1,0.5,6220, 4964
C204,25,3,0.25,6220, 4964
C204,25,3,0.5,6220, 4964
C204,25,5,0.25,6220, 4964
C204,25,5,0.5,6220, 4964
C205,25,0,0.0,3930, 1152
C205,25,1,0.25,3910, 1148
C205,25,1,0.5,3910, 1148
C205,25,3,0.25,3910, 1148
C205,25,3,0.5,3910, 1148
C205,25,5,0.25,3910, 1148
C205,25,5,0.5,3910, 1148
C206,25,0,0.0,4150, 1344
C206,25,1,0.25,4150, 1344
C206,25,1,0.5,4140, 1340
C206,25,3,0.25,4150, 1344
C206,25,3,0.5,4140, 1340
C206,25,5,0.25,4150, 1344
C206,25,5,0.5,4140, 1340
C207,25,0,0.0,4640, 2032
C207,25,1,0.25,4640, 2032
C207,25,1,0.5,4640, 2032
C207,25,3,0.25,4640, 2032
C207,25,3,0.5,4640, 2032
C207,25,5,0.25,4640, 2032
C207,25,5,0.5,4640, 2032
C208,25,0,0.0,4380, 1808
C208,25,1,0.25,4380, 1808
C208,25,1,0.5,4380, 1808
C208,25,3,0.25,4380, 1808
C208,25,3,0.5,4380, 1808
C208,25,5,0.25,4380, 1808
C208,25,5,0.5,4380, 1808
R101,25,0,0.0,2267, 733
R101,25,1,0.25,2071, 679
R101,25,1,0.5,1861, 620
R101,25,3,0.25,2071, 679
R101,25,3,0.5,1861, 620
R101,25,5,0.25,2071, 679
R101,25,5,0.5,1861, 620
R102,25,0,0.0,4081, 2404
R102,25,1,0.25,3908, 2345
R102,25,1,0.5,3697, 2280
R102,25,3,0.25,3908, 2345
R102,25,3,0.5,3697, 2280
R102,25,5,0.25,3908, 2345
R102,25,5,0.5,3697, 2280
R103,25,0,0.0,5045, 3681
R103,25,1,0.25,4890, 3610
R103,25,1,0.5,4747, 3561
R103,25,3,0.25,4890, 3610
R103,25,3,0.5,4747, 3561
R103,25,5,0.25,4890, 3610
R103,25,5,0.5,4747, 3561
R104,25,0,0.0,5554, 4529
R104,25,1,0.25,5450, 4466
R104,25,1,0.5,5337, 4424
R104,25,3,0.25,5450, 4466
R104,25,3,0.5,5337, 4424
R104,25,5,0.25,5450, 4466
R104,25,5,0.5,5337, 4424
R105,25,0,0.0,2942, 1053
R105,25,1,0.25,2777, 1000
R105,25,1,0.5,2413, 882
R105,25,3,0.25,2777, 1000
R105,25,3,0.5,2413, 882
R105,25,5,0.25,2777, 1000
R105,25,5,0.5,2413, 882
R106,25,0,0.0,4518, 2706
R106,25,1,0.25,4344, 2638
R106,25,1,0.5,4130, 2555
R106,25,3,0.25,4344, 2638
R106,25,3,0.5,4130, 2555
R106,25,5,0.25,4344, 2638
R106,25,5,0.5,4130, 2555
R107,25,0,0.0,5330, 3926
R107,25,1,0.25,5146, 3828
R107,25,1,0.5,4950, 3750
R107,25,3,0.25,5146, 3828
R107,25,3,0.5,4950, 3750
R107,25,5,0.25,5146, 3828
R107,25,5,0.5,4950, 3750
R108,25,0,0.0,5736, 4718
R108,25,1,0.25,5605, 4639
R108,25,1,0.5,5470, 4577
R108,25,3,0.25,5605, 4639
R108,25,3,0.5,5470, 4577
R108,25,5,0.25,5605, 4639
R108,25,5,0.5,5470, 4577
R109,25,0,0.0,4033, 1637
R109,25,1,0.25,3718, 1517
R109,25,1,0.5,3354, 1385
R109,25,3,0.25,3718, 1517
R109,25,3,0.5,3354, 1385
R109,25,5,0.25,3718, 1517
R109,25,5,0.5,3354, 1385
R110,25,0,0.0,5088, 2619
R110,25,1,0.25,4749, 2434
R110,25,1,0.5,4381, 2234
R110,25,3,0.25,4749, 2434
R110,25,3,0.5,4381, 2234
R110,25,5,0.25,4749, 2434
R110,25,5,0.5,4381, 2234
R111,25,0,0.0,5103, 3096
R111,25,1,0.25,4912, 3001
R111,25,1,0.5,4637, 2852
R111,25,3,0.25,4912, 3001
R111,25,3,0.5,4637, 2852
R111,25,5,0.25,4912, 3001
R111,25,5,0.5,4637, 2852
R112,25,0,0.0,6156, 3888
R112,25,1,0.25,5997, 3775
R112,25,1,0.5,5833, 3676
R112,25,3,0.25,5997, 3775
R112,25,3,0.5,5833, 3676
R112,25,5,0.25,5997, 3775
R112,25,5,0.5,5833, 3676
R201,25,0,0.0,3918, 1518
R201,25,1,0.25,3858, 1497
R201,25,1,0.5,3819, 1486
R201,25,3,0.25,3858, 1497
R201,25,3,0.5,3819, 1486
R201,25,5,0.25,3858, 1497
R201,25,5,0.5,3819, 1486
R202,25,0,0.0,5137, 3014
R202,25,1,0.25,5107, 3005
R202,25,1,0.5,5087, 3000
R202,25,3,0.25,5107, 3005
R202,25,3,0.5,5087, 3000
R202,25,5,0.25,5107, 3005
R202,25,5,0.5,5087, 3000
R203,25,0,0.0,5906, 4255
R203,25,1,0.25,5886, 4249
R203,25,1,0.5,5886, 4249
R203,25,3,0.25,5886, 4249
R203,25,3,0.5,5886, 4249
R203,25,5,0.25,5886, 4249
R203,25,5,0.5,5886, 4249
R204,25,0,0.0,6226, 5104
R204,25,1,0.25,6206, 5098
R204,25,1,0.5,6206, 5098
R204,25,3,0.25,6206, 5098
R204,25,3,0.5,6206, 5098
R204,25,5,0.25,6206, 5098
R204,25,5,0.5,6206, 5098
R205,25,0,0.0,4937, 2286
R205,25,1,0.25,4817, 2247
R205,25,1,0.5,4767, 2230
R205,25,3,0.25,4817, 2247
R205,25,3,0.5,4767, 2230
R205,25,5,0.25,4817, 2247
R205,25,5,0.5,4767, 2230
R206,25,0,0.0,5697, 3529
R206,25,1,0.25,5597, 3498
R206,25,1,0.5,5567, 3489
R206,25,3,0.25,5597, 3498
R206,25,3,0.5,5567, 3489
R206,25,5,0.25,5597, 3498
R206,25,5,0.5,5567, 3489
R207,25,0,0.0,6136, 4586
R207,25,1,0.25,6086, 4573
R207,25,1,0.5,6056, 4564
R207,25,3,0.25,6086, 4573
R207,25,3,0.5,6056, 4564
R207,25,5,0.25,6086, 4573
R207,25,5,0.5,6056, 4564
R208,25,0,0.0,6316, 5342
R208,25,1,0.25,6296, 5338
R208,25,1,0.5,6286, 5336
R208,25,3,0.25,6296, 5338
R208,25,3,0.5,6286, 5336
R208,25,5,0.25,6296, 5338
R208,25,5,0.5,6286, 5336
R209,25,0,0.0,5426, 2664
R209,25,1,0.25,5386, 2640
R209,25,1,0.5,5357, 2630
R209,25,3,0.25,5386, 2640
R209,25,3,0.5,5357, 2630
R209,25,5,0.25,5386, 2640
R209,25,5,0.5,5357, 2630
R210,25,0,0.0,5536, 3235
R210,25,1,0.25,5496, 3221
R210,25,1,0.5,5436, 3201
R210,25,3,0.25,5496, 3221
R210,25,3,0.5,5436, 3201
R210,25,5,0.25,5496, 3221
R210,25,5,0.5,5436, 3201
R211,25,0,0.0,6416, 3660
R211,25,1,0.25,6376, 3637
R211,25,1,0.5,6356, 3625
R211,25,3,0.25,6376, 3637
R211,25,3,0.5,6356, 3625
R211,25,5,0.25,6376, 3637
R211,25,5,0.5,6356, 3625
RC101,25,0,0.0,2705, 949
RC101,25,1,0.25,2536, 895
RC101,25,1,0.5,2378, 843
RC101,25,3,0.25,2536, 895
RC101,25,3,0.5,2378, 843
RC101,25,5,0.25,2536, 895
RC101,25,5,0.5,2378, 843
RC102,25,0,0.0,4026, 2408
RC102,25,1,0.25,3882, 2326
RC102,25,1,0.5,3701, 2226
RC102,25,3,0.25,3882, 2326
RC102,25,3,0.5,3701, 2226
RC102,25,5,0.25,3882, 2326
RC102,25,5,0.5,3701, 2226
RC103,25,0,0.0,4984, 3659
RC103,25,1,0.25,4820, 3555
RC103,25,1,0.5,4645, 3441
RC103,25,3,0.25,4820, 3555
RC103,25,3,0.5,4645, 3441
RC103,25,5,0.25,4820, 3555
RC103,25,5,0.5,4645, 3441
RC104,25,0,0.0,5507, 4466
RC104,25,1,0.25,5378, 4385
RC104,25,1,0.5,5224, 4286
RC104,25,3,0.25,5378, 4385
RC104,25,3,0.5,5224, 4286
RC104,25,5,0.25,5378, 4385
RC104,25,5,0.5,5224, 4286
RC105,25,0,0.0,3646, 1669
RC105,25,1,0.25,3376, 1542
RC105,25,1,0.5,3135, 1446
RC105,25,3,0.25,3376, 1542
RC105,25,3,0.5,3135, 1446
RC105,25,5,0.25,3376, 1542
RC105,25,5,0.5,3135, 1446
RC106,25,0,0.0,3853, 1592
RC106,25,1,0.25,3514, 1451
RC106,25,1,0.5,3214, 1331
RC106,25,3,0.25,3514, 1451
RC106,25,3,0.5,3214, 1331
RC106,25,5,0.25,3514, 1451
RC106,25,5,0.5,3214, 1331
RC107,25,0,0.0,4993, 2618
RC107,25,1,0.25,4644, 2421
RC107,25,1,0.5,4301, 2234
RC107,25,3,0.25,4644, 2421
RC107,25,3,0.5,4301, 2234
RC107,25,5,0.25,4644, 2421
RC107,25,5,0.5,4301, 2234
RC108,25,0,0.0,5692, 3425
RC108,25,1,0.25,5471, 3289
RC108,25,1,0.5,5141, 3070
RC108,25,3,0.25,5471, 3289
RC108,25,3,0.5,5141, 3070
RC108,25,5,0.25,5471, 3289
RC108,25,5,0.5,5141, 3070
RC201,25,0,0.0,3970, 1468
RC201,25,1,0.25,3890, 1439
RC201,25,1,0.5,3800, 1415
RC201,25,3,0.25,3890, 1439
RC201,25,3,0.5,3800, 1415
RC201,25,5,0.25,3890, 1439
RC201,25,5,0.5,3800, 1415
RC202,25,0,0.0,5220, 3010
RC202,25,1,0.25,5180, 2998
RC202,25,1,0.5,5130, 2985
RC202,25,3,0.25,5180, 2998
RC202,25,3,0.5,5130, 2985
RC202,25,5,0.25,5180, 2998
RC202,25,5,0.5,5130, 2985
RC203,25,0,0.0,5950, 4293
RC203,25,1,0.25,5920, 4284
RC203,25,1,0.5,5910, 4282
RC203,25,3,0.25,5920, 4284
RC203,25,3,0.5,5910, 4282
RC203,25,5,0.25,5920, 4284
RC203,25,5,0.5,5910, 4282
RC204,25,0,0.0,6260, 5136
RC204,25,1,0.25,6240, 5131
RC204,25,1,0.5,6230, 5129
RC204,25,3,0.25,6240, 5131
RC204,25,3,0.5,6230, 5129
RC204,25,5,0.25,6240, 5131
RC204,25,5,0.5,6230, 5129
RC205,25,0,0.0,4820, 2166
RC205,25,1,0.25,4740, 2144
RC205,25,1,0.5,4670, 2116
RC205,25,3,0.25,4740, 2144
RC205,25,3,0.5,4670, 2116
RC205,25,5,0.25,4740, 2144
RC205,25,5,0.5,4670, 2116
RC206,25,0,0.0,4940, 2306
RC206,25,1,0.25,4850, 2283
RC206,25,1,0.5,4790, 2266
RC206,25,3,0.25,4850, 2283
RC206,25,3,0.5,4790, 2266
RC206,25,5,0.25,4850, 2283
RC206,25,5,0.5,4790, 2266
RC207,25,0,0.0,5660, 2792
RC207,25,1,0.25,5600, 2764
RC207,25,1,0.5,5540, 2738
RC207,25,3,0.25,5600, 2764
RC207,25,3,0.5,5540, 2738
RC207,25,5,0.25,5600, 2764
RC207,25,5,0.5,5540, 2738
RC208,25,0,0.0,6480, 3775
RC208,25,1,0.25,6470, 3769
RC208,25,1,0.5,6430, 3746
RC208,25,3,0.25,6470, 3769
RC208,25,3,0.5,6430, 3746
RC208,25,5,0.25,6470, 3769
RC208,25,5,0.5,6430, 3746
C101,50,0,0.0,12160, 3312
C101,50,1,0.25,12000, 3278
C101,50,1,0.5,11830, 3237
C101,50,3,0.25,12000, 3278
C101,50,3,0.5,11830, 3237
C101,50,5,0.25,12000, 3278
C101,50,5,0.5,11830, 3237
C102,50,0,0.0,17530, 9205
C102,50,1,0.25,17390, 9168
C102,50,1,0.5,17260, 9122
C102,50,3,0.25,17390, 9168
C102,50,3,0.5,17260, 9122
C102,50,5,0.25,17390, 9168
C102,50,5,0.5,17260, 9122
C103,50,0,0.0,21870, 15064
C103,50,1,0.25,21790, 15032
C103,50,1,0.5,21670, 14982
C103,50,3,0.25,21790, 15032
C103,50,3,0.5,21670, 14982
C103,50,5,0.25,21790, 15032
C103,50,5,0.5,21670, 14982
C104,50,0,0.0,24610, 21233
C104,50,1,0.25,24600, 21231
C104,50,1,0.5,24580, 21227
C104,50,3,0.25,24600, 21231
C104,50,3,0.5,24580, 21227
C104,50,5,0.25,24600, 21231
C104,50,5,0.5,24580, 21227
C105,50,0,0.0,13360, 4502
C105,50,1,0.25,13190, 4449
C105,50,1,0.5,13070, 4405
C105,50,3,0.25,13190, 4449
C105,50,3,0.5,13070, 4405
C105,50,5,0.25,13190, 4449
C105,50,5,0.5,13070, 4405
C106,50,0,0.0,12690, 3829
C106,50,1,0.25,12530, 3787
C106,50,1,0.5,12410, 3757
C106,50,3,0.25,12530, 3787
C106,50,3,0.5,12410, 3757
C106,50,5,0.25,12530, 3787
C106,50,5,0.5,12410, 3757
C107,50,0,0.0,14440, 5687
C107,50,1,0.25,14380, 5670
C107,50,1,0.5,14270, 5639
C107,50,3,0.25,14380, 5670
C107,50,3,0.5,14270, 5639
C107,50,5,0.25,14380, 5670
C107,50,5,0.5,14270, 5639
C108,50,0,0.0,16340, 7314
C108,50,1,0.25,16230, 7280
C108,50,1,0.5,16030, 7211
C108,50,3,0.25,16230, 7280
C108,50,3,0.5,16030, 7211
C108,50,5,0.25,16230, 7280
C108,50,5,0.5,16030, 7211
C109,50,0,0.0,18850, 9521
C109,50,1,0.25,18730, 9475
C109,50,1,0.5,18550, 9398
C109,50,3,0.25,18730, 9475
C109,50,3,0.5,18550, 9398
C109,50,5,0.25,18730, 9475
C109,50,5,0.5,18550, 9398
C201,50,0,0.0,13390, 3429
C201,50,1,0.25,13330, 3415
C201,50,1,0.5,13290, 3405
C201,50,3,0.25,13330, 3415
C201,50,3,0.5,13290, 3405
C201,50,5,0.25,13330, 3415
C201,50,5,0.5,13290, 3405
C202,50,0,0.0,18910, 9762
C202,50,1,0.25,18870, 9753
C202,50,1,0.5,18840, 9745
C202,50,3,0.25,18870, 9753
C202,50,3,0.5,18840, 9745
C202,50,5,0.25,18870, 9753
C202,50,5,0.5,18840, 9745
C203,50,0,0.0,22520, 15276
C203,50,1,0.25,22510, 15274
C203,50,1,0.5,22500, 15272
C203,50,3,0.25,22510, 15274
C203,50,3,0.5,22500, 15272
C203,50,5,0.25,22510, 15274
C203,50,5,0.5,22500, 15272
C204,50,0,0.0,25050, 21647
C204,50,1,0.25,25050, 21647
C204,50,1,0.5,25050, 21647
C204,50,3,0.25,25050, 21647
C204,50,3,0.5,25050, 21647
C204,50,5,0.25,25050, 21647
C204,50,5,0.5,25050, 21647
C205,50,0,0.0,14790, 4303
C205,50,1,0.25,14710, 4285
C205,50,1,0.5,14680, 4276
C205,50,3,0.25,14710, 4285
C205,50,3,0.5,14680, 4276
C205,50,5,0.25,14710, 4285
C205,50,5,0.5,14680, 4276
C206,50,0,0.0,15880, 5367
C206,50,1,0.25,15820, 5349
C206,50,1,0.5,15770, 5335
C206,50,3,0.25,15820, 5349
C206,50,3,0.5,15770, 5335
C206,50,5,0.25,15820, 5349
C206,50,5,0.5,15770, 5335
C207,50,0,0.0,18090, 7924
C207,50,1,0.25,17980, 7872
C207,50,1,0.5,17930, 7846
C207,50,3,0.25,17980, 7872
C207,50,3,0.5,17930, 7846
C207,50,5,0.25,17980, 7872
C207,50,5,0.5,17930, 7846
C208,50,0,0.0,16880, 6812
C208,50,1,0.25,16830, 6787
C208,50,1,0.5,16780, 6765
C208,50,3,0.25,16830, 6787
C208,50,3,0.5,16780, 6765
C208,50,5,0.25,16830, 6787
C208,50,5,0.5,16780, 6765
R101,50,0,0.0,8017, 2331
R101,50,1,0.25,7076, 2082
R101,50,1,0.5,6322, 1884
R101,50,3,0.25,7076, 2082
R101,50,3,0.5,6322, 1884
R101,50,5,0.25,7076, 2082
R101,50,5,0.5,6322, 1884
R102,50,0,0.0,14569, 8304
R102,50,1,0.25,13731, 7951
R102,50,1,0.5,12860, 7594
R102,50,3,0.25,13731, 7951
R102,50,3,0.5,12860, 7594
R102,50,5,0.25,13731, 7951
R102,50,5,0.5,12860, 7594
R103,50,0,0.0,18886, 13302
R103,50,1,0.25,18183, 12890
R103,50,1,0.5,17311, 12400
R103,50,3,0.25,18183, 12890
R103,50,3,0.5,17311, 12400
R103,50,5,0.25,18183, 12890
R103,50,5,0.5,17311, 12400
R104,50,0,0.0,22572, 19592
R104,50,1,0.25,22239, 19372
R104,50,1,0.5,21876, 19170
R104,50,3,0.25,22239, 19372
R104,50,3,0.5,21876, 19170
R104,50,5,0.25,22239, 19372
R104,50,5,0.5,21876, 19170
R105,50,0,0.0,10284, 3587
R105,50,1,0.25,9337, 3247
R105,50,1,0.5,8286, 2905
R105,50,3,0.25,9337, 3247
R105,50,3,0.5,8286, 2905
R105,50,5,0.25,9337, 3247
R105,50,5,0.5,8286, 2905
R106,50,0,0.0,16203, 9588
R106,50,1,0.25,15366, 9236
R106,50,1,0.5,14341, 8746
R106,50,3,0.25,15366, 9236
R106,50,3,0.5,14341, 8746
R106,50,5,0.25,15366, 9236
R106,50,5,0.5,14341, 8746
R107,50,0,0.0,19947, 14368
R107,50,1,0.25,19332, 14033
R107,50,1,0.5,18372, 13464
R107,50,3,0.25,19332, 14033
R107,50,3,0.5,18372, 13464
R107,50,5,0.25,19332, 14033
R107,50,5,0.5,18372, 13464
R108,50,0,0.0,22961, 20008
R108,50,1,0.25,22643, 19798
R108,50,1,0.5,22241, 19554
R108,50,3,0.25,22643, 19798
R108,50,3,0.5,22241, 19554
R108,50,5,0.25,22643, 19798
R108,50,5,0.5,22241, 19554
R109,50,0,0.0,14690, 6186
R109,50,1,0.25,13241, 5607
R109,50,1,0.5,11938, 5069
R109,50,3,0.25,13241, 5607
R109,50,3,0.5,11938, 5069
R109,50,5,0.25,13241, 5607
R109,50,5,0.5,11938, 5069
R110,50,0,0.0,19127, 10557
R110,50,1,0.25,17778, 9790
R110,50,1,0.5,16436, 9058
R110,50,3,0.25,17778, 9790
R110,50,3,0.5,16436, 9058
R110,50,5,0.25,17778, 9790
R110,50,5,0.5,16436, 9058
R111,50,0,0.0,19328, 11422
R111,50,1,0.25,18272, 10840
R111,50,1,0.5,17091, 10152
R111,50,3,0.25,18272, 10840
R111,50,3,0.5,17091, 10152
R111,50,5,0.25,18272, 10840
R111,50,5,0.5,17091, 10152
R112,50,0,0.0,23621, 15138
R112,50,1,0.25,22822, 14578
R112,50,1,0.5,21939, 13997
R112,50,3,0.25,22822, 14578
R112,50,3,0.5,21939, 13997
R112,50,5,0.25,22822, 14578
R112,50,5,0.5,21939, 13997
R201,50,0,0.0,14935, 5610
R201,50,1,0.25,14646, 5522
R201,50,1,0.5,14367, 5425
R201,50,3,0.25,14646, 5522
R201,50,3,0.5,14367, 5425
R201,50,5,0.25,14646, 5522
R201,50,5,0.5,14367, 5425
R202,50,0,0.0,19683, 11381
R202,50,1,0.25,19524, 11335
R202,50,1,0.5,19374, 11279
R202,50,3,0.25,19524, 11335
R202,50,3,0.5,19374, 11279
R202,50,5,0.25,19524, 11335
R202,50,5,0.5,19374, 11279
R203,50,0,0.0,22841, 16233
R203,50,1,0.25,22741, 16205
R203,50,1,0.5,22701, 16189
R203,50,3,0.25,22741, 16205
R203,50,3,0.5,22701, 16189
R203,50,5,0.25,22741, 16205
R203,50,5,0.5,22701, 16189
R204,50,0,0.0,25071, 22012
R204,50,1,0.25,25031, 22000
R204,50,1,0.5,25011, 21995
R204,50,3,0.25,25031, 22000
R204,50,3,0.5,25011, 21995
R204,50,5,0.25,25031, 22000
R204,50,5,0.5,25011, 21995
R205,50,0,0.0,18671, 8838
R205,50,1,0.25,18331, 8704
R205,50,1,0.5,18063, 8598
R205,50,3,0.25,18331, 8704
R205,50,3,0.5,18063, 8598
R205,50,5,0.25,18331, 8704
R205,50,5,0.5,18063, 8598
R206,50,0,0.0,21781, 13620
R206,50,1,0.25,21541, 13534
R206,50,1,0.5,21352, 13461
R206,50,3,0.25,21541, 13534
R206,50,3,0.5,21352, 13461
R206,50,5,0.25,21541, 13534
R206,50,5,0.5,21352, 13461
R207,50,0,0.0,23820, 17667
R207,50,1,0.25,23720, 17633
R207,50,1,0.5,23611, 17596
R207,50,3,0.25,23720, 17633
R207,50,3,0.5,23611, 17596
R207,50,5,0.25,23720, 17633
R207,50,5,0.5,23611, 17596
R208,50,0,0.0,25250, 22660
R208,50,1,0.25,25220, 22653
R208,50,1,0.5,25191, 22646
R208,50,3,0.25,25220, 22653
R208,50,3,0.5,25191, 22646
R208,50,5,0.25,25220, 22653
R208,50,5,0.5,25191, 22646
R209,50,0,0.0,21461, 11210
R209,50,1,0.25,21231, 11112
R209,50,1,0.5,21052, 11037
R209,50,3,0.25,21231, 11112
R209,50,3,0.5,21052, 11037
R209,50,5,0.25,21231, 11112
R209,50,5,0.5,21052, 11037
R210,50,0,0.0,21741, 12393
R210,50,1,0.25,21471, 12280
R210,50,1,0.5,21191, 12139
R210,50,3,0.25,21471, 12280
R210,50,3,0.5,21191, 12139
R210,50,5,0.25,21471, 12280
R210,50,5,0.5,21191, 12139
R211,50,0,0.0,25150, 14382
R211,50,1,0.25,25060, 14331
R211,50,1,0.5,24810, 14185
R211,50,3,0.25,25060, 14331
R211,50,3,0.5,24810, 14185
R211,50,5,0.25,25060, 14331
R211,50,5,0.5,24810, 14185
RC101,50,0,0.0,8156, 2923
RC101,50,1,0.25,7095, 2515
RC101,50,1,0.5,6277, 2212
RC101,50,3,0.25,7095, 2515
RC101,50,3,0.5,6277, 2212
RC101,50,5,0.25,7095, 2515
RC101,50,5,0.5,6277, 2212
RC102,50,0,0.0,12895, 7699
RC102,50,1,0.25,11911, 7127
RC102,50,1,0.5,10948, 6568
RC102,50,3,0.25,11911, 7127
RC102,50,3,0.5,10948, 6568
RC102,50,5,0.25,11911, 7127
RC102,50,5,0.5,10948, 6568
RC103,50,0,0.0,16538, 11990
RC103,50,1,0.25,15653, 11382
RC103,50,1,0.5,14563, 10576
RC103,50,3,0.25,15653, 11382
RC103,50,3,0.5,14563, 10576
RC103,50,5,0.25,15653, 11382
RC103,50,5,0.5,14563, 10576
RC104,50,0,0.0,20091, 17219
RC104,50,1,0.25,19615, 16863
RC104,50,1,0.5,18702, 16077
RC104,50,3,0.25,19615, 16863
RC104,50,3,0.5,18702, 16077
RC104,50,5,0.25,19615, 16863
RC104,50,5,0.5,18702, 16077
RC105,50,0,0.0,11603, 5414
RC105,50,1,0.25,10413, 4809
RC105,50,1,0.5,9231, 4233
RC105,50,3,0.25,10413, 4809
RC105,50,3,0.5,9231, 4233
RC105,50,5,0.25,10413, 4809
RC105,50,5,0.5,9231, 4233
RC106,50,0,0.0,12038, 5182
RC106,50,1,0.25,10515, 4452
RC106,50,1,0.5,9221, 3875
RC106,50,3,0.25,10515, 4452
RC106,50,3,0.5,9221, 3875
RC106,50,5,0.25,10515, 4452
RC106,50,5,0.5,9221, 3875
RC107,50,0,0.0,16375, 9229
RC107,50,1,0.25,14769, 8253
RC107,50,1,0.5,13225, 7298
RC107,50,3,0.25,14769, 8253
RC107,50,3,0.5,13225, 7298
RC107,50,5,0.25,14769, 8253
RC107,50,5,0.5,13225, 7298
RC108,50,0,0.0,19327, 12309
RC108,50,1,0.25,18176, 11537
RC108,50,1,0.5,16676, 10480
RC108,50,3,0.25,18176, 11537
RC108,50,3,0.5,16676, 10480
RC108,50,5,0.25,18176, 11537
RC108,50,5,0.5,16676, 10480
RC201,50,0,0.0,14770, 5285
RC201,50,1,0.25,14250, 5105
RC201,50,1,0.5,13820, 4965
RC201,50,3,0.25,14250, 5105
RC201,50,3,0.5,13820, 4965
RC201,50,5,0.25,14250, 5105
RC201,50,5,0.5,13820, 4965
RC202,50,0,0.0,19670, 11159
RC202,50,1,0.25,19370, 11058
RC202,50,1,0.5,19110, 10978
RC202,50,3,0.25,19370, 11058
RC202,50,3,0.5,19110, 10978
RC202,50,5,0.25,19370, 11058
RC202,50,5,0.5,19110, 10978
RC203,50,0,0.0,22860, 16154
RC203,50,1,0.25,22700, 16103
RC203,50,1,0.5,22570, 16067
RC203,50,3,0.25,22700, 16103
RC203,50,3,0.5,22570, 16067
RC203,50,5,0.25,22700, 16103
RC203,50,5,0.5,22570, 16067
RC204,50,0,0.0,25100, 22034
RC204,50,1,0.25,25040, 22017
RC204,50,1,0.5,24950, 21997
RC204,50,3,0.25,25040, 22017
RC204,50,3,0.5,24950, 21997
RC204,50,5,0.25,25040, 22017
RC204,50,5,0.5,24950, 21997
RC205,50,0,0.0,18080, 8175
RC205,50,1,0.25,17630, 8024
RC205,50,1,0.5,17380, 7918
RC205,50,3,0.25,17630, 8024
RC205,50,3,0.5,17380, 7918
RC205,50,5,0.25,17630, 8024
RC205,50,5,0.5,17380, 7918
RC206,50,0,0.0,18430, 8804
RC206,50,1,0.25,17990, 8650
RC206,50,1,0.5,17650, 8519
RC206,50,3,0.25,17990, 8650
RC206,50,3,0.5,17650, 8519
